ISO3_origen,ISO3_destino,anio,cantidad
MMR,TKM,1990,0
MMR,TCA,1990,0
MMR,TUV,1990,0
MMR,UGA,1990,3
MMR,UKR,1990,0
MMR,ARE,1990,0
MMR,GBR,1990,11378
MMR,USA,1990,21588
MMR,URY,1990,0
MMR,UZB,1990,0
MMR,VUT,1990,3
MMR,VEN,1990,4
MMR,VNM,1990,29
MMR,VIR,1990,0
MMR,VGB,1990,0
MMR,WLF,1990,0
MMR,PSE,1990,0
MMR,YEM,1990,22
MMR,ZMB,1990,8
MMR,ZWE,1990,29
NAM,AFG,1990,1
NAM,ALB,1990,0
NAM,DZA,1990,0
NAM,ASM,1990,0
NAM,AND,1990,0
NAM,AGO,1990,139
NAM,AIA,1990,0
NAM,ATG,1990,0
NAM,ARG,1990,4
NAM,ARM,1990,0
NAM,ABW,1990,0
NAM,AUS,1990,257
NAM,AUT,1990,0
NAM,AZE,1990,0
NAM,BHS,1990,0
NAM,BHR,1990,0
NAM,BGD,1990,3
NAM,BRB,1990,0
NAM,BLR,1990,0
NAM,BEL,1990,2
NAM,BLZ,1990,0
NAM,BEN,1990,0
NAM,BMU,1990,0
NAM,BTN,1990,0
NAM,BOL,1990,0
NAM,BIH,1990,0
NAM,BWA,1990,277
NAM,BRA,1990,7
NAM,BRN,1990,0
NAM,BGR,1990,0
NAM,BFA,1990,0
NAM,BDI,1990,1
NAM,KHM,1990,0
NAM,CMR,1990,4
NAM,CAN,1990,144
NAM,CPV,1990,0
NAM,CYM,1990,0
NAM,CAF,1990,0
NAM,TCD,1990,0
NAM,CHI,1990,0
NAM,CHL,1990,2
NAM,CHN,1990,0
NAM,COL,1990,3
NAM,COM,1990,0
NAM,COD,1990,0
NAM,COG,1990,0
NAM,COK,1990,0
NAM,CRI,1990,0
NAM,CIV,1990,0
NAM,HRV,1990,0
NAM,CUB,1990,0
NAM,CYP,1990,6
NAM,CZE,1990,0
NAM,DNK,1990,16
NAM,DJI,1990,2
NAM,DMA,1990,0
NAM,DOM,1990,0
NAM,ECU,1990,0
NAM,EGY,1990,5
NAM,SLV,1990,0
NAM,GNQ,1990,0
NAM,ERI,1990,0
NAM,EST,1990,0
NAM,ETH,1990,0
NAM,FRO,1990,0
NAM,FLK,1990,0
NAM,FJI,1990,0
NAM,FIN,1990,47
NAM,FRA,1990,2
NAM,GUF,1990,0
NAM,PYF,1990,0
NAM,GAB,1990,0
NAM,GMB,1990,0
NAM,GEO,1990,0
NAM,DEU,1990,240
NAM,GHA,1990,0
NAM,GIB,1990,0
NAM,GRC,1990,0
NAM,GRL,1990,0
NAM,GRD,1990,0
NAM,GLP,1990,7
NAM,GUM,1990,0
NAM,GTM,1990,0
NAM,GIN,1990,0
NAM,GNB,1990,0
NAM,GUY,1990,0
NAM,HTI,1990,0
NAM,HND,1990,0
NAM,HKG,1990,0
NAM,HUN,1990,5
NAM,ISL,1990,0
NAM,IND,1990,147
NAM,IDN,1990,0
NAM,IRN,1990,0
NAM,IRQ,1990,0
NAM,IRL,1990,0
NAM,IMN,1990,0
NAM,ISR,1990,0
NAM,ITA,1990,11
NAM,JAM,1990,11
NAM,JPN,1990,0
NAM,JOR,1990,3
NAM,KAZ,1990,0
NAM,KEN,1990,2
NAM,KIR,1990,0
NAM,PRK,1990,0
NAM,KOR,1990,0
NAM,XKX,1990,0
NAM,KWT,1990,0
NAM,KGZ,1990,0
NAM,LAO,1990,0
NAM,LVA,1990,0
NAM,LBN,1990,0
NAM,LSO,1990,10
NAM,LBR,1990,0
NAM,LBY,1990,7
NAM,LIE,1990,0
NAM,LTU,1990,0
NAM,LUX,1990,3
NAM,MAC,1990,0
NAM,MKD,1990,3
NAM,MDG,1990,0
NAM,MWI,1990,8301
NAM,MYS,1990,1
NAM,MDV,1990,0
NAM,MLI,1990,0
NAM,MLT,1990,0
NAM,MHL,1990,0
NAM,MTQ,1990,7
NAM,MRT,1990,0
NAM,MUS,1990,7
NAM,MYT,1990,0
NAM,MEX,1990,2
NAM,FSM,1990,0
NAM,MDA,1990,0
NAM,MCO,1990,0
NAM,MNG,1990,0
NAM,MNE,1990,0
NAM,MSR,1990,0
NAM,MAR,1990,0
NAM,MOZ,1990,273
NAM,MMR,1990,0
NAM,NAM,1990,0
NAM,NRU,1990,0
NAM,NPL,1990,2
NAM,NLD,1990,0
NAM,ANT,1990,0
NAM,NCL,1990,0
NAM,NZL,1990,16
NAM,NIC,1990,0
NAM,NER,1990,0
NAM,NGA,1990,13
NAM,NIU,1990,0
NAM,NFK,1990,0
NAM,MNP,1990,0
NAM,NOR,1990,19
NAM,OMN,1990,0
NAM,PAK,1990,13
NAM,PLW,1990,0
NAM,PAN,1990,0
NAM,PNG,1990,0
NAM,PRY,1990,0
NAM,PER,1990,2
NAM,PHL,1990,0
NAM,POL,1990,3
NAM,PRT,1990,133
NAM,PRI,1990,0
NAM,QAT,1990,0
NAM,REU,1990,719
NAM,ROU,1990,0
NAM,RUS,1990,0
NAM,RWA,1990,0
NAM,SHN,1990,0
NAM,SPM,1990,0
NAM,WSM,1990,0
NAM,SMR,1990,0
NAM,STP,1990,0
NAM,SAU,1990,0
NAM,SEN,1990,0
NAM,SRB,1990,0
NAM,SCG,1990,0
NAM,SYC,1990,0
NAM,SLE,1990,0
NAM,SGP,1990,0
NAM,SVK,1990,0
NAM,SVN,1990,0
NAM,SLB,1990,0
NAM,SOM,1990,0
NAM,ZAF,1990,92787
NAM,ESP,1990,19
NAM,LKA,1990,0
NAM,KNA,1990,0
NAM,LCA,1990,0
NAM,VCT,1990,0
NAM,SDN,1990,69
NAM,SUR,1990,0
NAM,SWZ,1990,202
NAM,SWE,1990,5
NAM,CHE,1990,2
NAM,SYR,1990,0
NAM,TWN,1990,0
NAM,TJK,1990,0
NAM,TZA,1990,3
NAM,THA,1990,0
NAM,TLS,1990,0
NAM,TGO,1990,0
NAM,TKL,1990,0
NAM,TON,1990,0
NAM,TTO,1990,0
NAM,TUN,1990,6
NAM,TUR,1990,0
NAM,TKM,1990,0
NAM,TCA,1990,0
NAM,TUV,1990,0
NAM,UGA,1990,2
NAM,UKR,1990,0
NAM,ARE,1990,0
NAM,GBR,1990,212
NAM,USA,1990,503
NAM,URY,1990,0
NAM,UZB,1990,0
NAM,VUT,1990,0
NAM,VEN,1990,0
NAM,VNM,1990,0
NAM,VIR,1990,0
NAM,VGB,1990,0
NAM,WLF,1990,0
NAM,PSE,1990,0
NAM,YEM,1990,0
NAM,ZMB,1990,2236
NAM,ZWE,1990,242
NRU,AFG,1990,0
NRU,ALB,1990,0
NRU,DZA,1990,0
NRU,ASM,1990,2
NRU,AND,1990,0
NRU,AGO,1990,0
NRU,AIA,1990,0
NRU,ATG,1990,0
NRU,ARG,1990,6
NRU,ARM,1990,0
NRU,ABW,1990,0
NRU,AUS,1990,447
NRU,AUT,1990,0
NRU,AZE,1990,0
NRU,BHS,1990,0
NRU,BHR,1990,0
NRU,BGD,1990,0
NRU,BRB,1990,0
NRU,BLR,1990,0
NRU,BEL,1990,0
NRU,BLZ,1990,0
NRU,BEN,1990,0
NRU,BMU,1990,0
NRU,BTN,1990,0
NRU,BOL,1990,0
NRU,BIH,1990,0
NRU,BWA,1990,0
NRU,BRA,1990,5
NRU,BRN,1990,0
NRU,BGR,1990,0
NRU,BFA,1990,0
NRU,BDI,1990,0
NRU,KHM,1990,0
NRU,CMR,1990,0
NRU,CAN,1990,46
NRU,CPV,1990,0
NRU,CYM,1990,0
NRU,CAF,1990,0
NRU,TCD,1990,0
NRU,CHI,1990,0
NRU,CHL,1990,0
NRU,CHN,1990,0
NRU,COL,1990,0
NRU,COM,1990,0
NRU,COD,1990,1
NRU,COG,1990,0
NRU,COK,1990,0
NRU,CRI,1990,0
NRU,CIV,1990,0
NRU,HRV,1990,0
NRU,CUB,1990,0
NRU,CYP,1990,0
NRU,CZE,1990,0
NRU,DNK,1990,0
NRU,DJI,1990,0
NRU,DMA,1990,0
NRU,DOM,1990,5
NRU,ECU,1990,0
NRU,EGY,1990,0
NRU,SLV,1990,0
NRU,GNQ,1990,0
NRU,ERI,1990,0
NRU,EST,1990,0
NRU,ETH,1990,0
NRU,FRO,1990,0
NRU,FLK,1990,0
NRU,FJI,1990,67
NRU,FIN,1990,0
NRU,FRA,1990,0
NRU,GUF,1990,0
NRU,PYF,1990,0
NRU,GAB,1990,0
NRU,GMB,1990,0
NRU,GEO,1990,0
NRU,DEU,1990,0
NRU,GHA,1990,0
NRU,GIB,1990,0
NRU,GRC,1990,0
NRU,GRL,1990,0
NRU,GRD,1990,0
NRU,GLP,1990,0
NRU,GUM,1990,1
NRU,GTM,1990,0
NRU,GIN,1990,0
NRU,GNB,1990,0
NRU,GUY,1990,0
NRU,HTI,1990,0
NRU,HND,1990,0
NRU,HKG,1990,0
NRU,HUN,1990,0
NRU,ISL,1990,0
NRU,IND,1990,10
NRU,IDN,1990,0
NRU,IRN,1990,0
NRU,IRQ,1990,0
NRU,IRL,1990,0
NRU,IMN,1990,0
NRU,ISR,1990,0
NRU,ITA,1990,0
NRU,JAM,1990,3
NRU,JPN,1990,2
NRU,JOR,1990,0
NRU,KAZ,1990,0
NRU,KEN,1990,0
NRU,KIR,1990,78
NRU,PRK,1990,0
NRU,KOR,1990,0
NRU,XKX,1990,0
NRU,KWT,1990,0
NRU,KGZ,1990,0
NRU,LAO,1990,0
NRU,LVA,1990,0
NRU,LBN,1990,0
NRU,LSO,1990,0
NRU,LBR,1990,0
NRU,LBY,1990,0
NRU,LIE,1990,0
NRU,LTU,1990,0
NRU,LUX,1990,0
NRU,MAC,1990,0
NRU,MKD,1990,0
NRU,MDG,1990,0
NRU,MWI,1990,0
NRU,MYS,1990,0
NRU,MDV,1990,0
NRU,MLI,1990,0
NRU,MLT,1990,0
NRU,MHL,1990,217
NRU,MTQ,1990,0
NRU,MRT,1990,0
NRU,MUS,1990,0
NRU,MYT,1990,0
NRU,MEX,1990,0
NRU,FSM,1990,0
NRU,MDA,1990,0
NRU,MCO,1990,0
NRU,MNG,1990,0
NRU,MNE,1990,0
NRU,MSR,1990,0
NRU,MAR,1990,0
NRU,MOZ,1990,0
NRU,MMR,1990,0
NRU,NAM,1990,0
NRU,NRU,1990,0
NRU,NPL,1990,0
NRU,NLD,1990,0
NRU,ANT,1990,0
NRU,NCL,1990,0
NRU,NZL,1990,4
NRU,NIC,1990,0
NRU,NER,1990,0
NRU,NGA,1990,0
NRU,NIU,1990,0
NRU,NFK,1990,0
NRU,MNP,1990,0
NRU,NOR,1990,0
NRU,OMN,1990,0
NRU,PAK,1990,0
NRU,PLW,1990,0
NRU,PAN,1990,0
NRU,PNG,1990,0
NRU,PRY,1990,0
NRU,PER,1990,31
NRU,PHL,1990,0
NRU,POL,1990,0
NRU,PRT,1990,0
NRU,PRI,1990,0
NRU,QAT,1990,0
NRU,REU,1990,0
NRU,ROU,1990,0
NRU,RUS,1990,0
NRU,RWA,1990,0
NRU,SHN,1990,0
NRU,SPM,1990,0
NRU,WSM,1990,5
NRU,SMR,1990,0
NRU,STP,1990,0
NRU,SAU,1990,0
NRU,SEN,1990,0
NRU,SRB,1990,0
NRU,SCG,1990,0
NRU,SYC,1990,0
NRU,SLE,1990,0
NRU,SGP,1990,0
NRU,SVK,1990,0
NRU,SVN,1990,0
NRU,SLB,1990,0
NRU,SOM,1990,0
NRU,ZAF,1990,1
NRU,ESP,1990,0
NRU,LKA,1990,0
NRU,KNA,1990,0
NRU,LCA,1990,0
NRU,VCT,1990,0
NRU,SDN,1990,0
NRU,SUR,1990,0
NRU,SWZ,1990,0
NRU,SWE,1990,0
NRU,CHE,1990,0
NRU,SYR,1990,0
NRU,TWN,1990,0
NRU,TJK,1990,0
NRU,TZA,1990,0
NRU,THA,1990,0
NRU,TLS,1990,0
NRU,TGO,1990,0
NRU,TKL,1990,0
NRU,TON,1990,4
NRU,TTO,1990,0
NRU,TUN,1990,0
NRU,TUR,1990,0
NRU,TKM,1990,0
NRU,TCA,1990,0
NRU,TUV,1990,24
NRU,UGA,1990,0
NRU,UKR,1990,0
NRU,ARE,1990,0
NRU,GBR,1990,0
NRU,USA,1990,85
NRU,URY,1990,0
NRU,UZB,1990,0
NRU,VUT,1990,0
NRU,VEN,1990,3
NRU,VNM,1990,0
NRU,VIR,1990,0
NRU,VGB,1990,0
NRU,WLF,1990,0
NRU,PSE,1990,0
NRU,YEM,1990,0
NRU,ZMB,1990,0
NRU,ZWE,1990,1
NPL,AFG,1990,3707
NPL,ALB,1990,0
NPL,DZA,1990,0
NPL,ASM,1990,0
NPL,AND,1990,0
NPL,AGO,1990,0
NPL,AIA,1990,0
NPL,ATG,1990,3
NPL,ARG,1990,0
NPL,ARM,1990,0
NPL,ABW,1990,6
NPL,AUS,1990,392
NPL,AUT,1990,11
NPL,AZE,1990,0
NPL,BHS,1990,0
NPL,BHR,1990,237
NPL,BGD,1990,3654
NPL,BRB,1990,0
NPL,BLR,1990,0
NPL,BEL,1990,10
NPL,BLZ,1990,0
NPL,BEN,1990,0
NPL,BMU,1990,0
NPL,BTN,1990,361
NPL,BOL,1990,0
NPL,BIH,1990,0
NPL,BWA,1990,0
NPL,BRA,1990,5
NPL,BRN,1990,3683
NPL,BGR,1990,1
NPL,BFA,1990,2
NPL,BDI,1990,0
NPL,KHM,1990,25
NPL,CMR,1990,0
NPL,CAN,1990,225
NPL,CPV,1990,0
NPL,CYM,1990,0
NPL,CAF,1990,0
NPL,TCD,1990,9
NPL,CHI,1990,0
NPL,CHL,1990,7
NPL,CHN,1990,26
NPL,COL,1990,0
NPL,COM,1990,0
NPL,COD,1990,0
NPL,COG,1990,0
NPL,COK,1990,0
NPL,CRI,1990,2
NPL,CIV,1990,3
NPL,HRV,1990,0
NPL,CUB,1990,9
NPL,CYP,1990,2
NPL,CZE,1990,1
NPL,DNK,1990,40
NPL,DJI,1990,3
NPL,DMA,1990,0
NPL,DOM,1990,1
NPL,ECU,1990,0
NPL,EGY,1990,0
NPL,SLV,1990,0
NPL,GNQ,1990,0
NPL,ERI,1990,3
NPL,EST,1990,0
NPL,ETH,1990,0
NPL,FRO,1990,0
NPL,FLK,1990,0
NPL,FJI,1990,2
NPL,FIN,1990,15
NPL,FRA,1990,2
NPL,GUF,1990,0
NPL,PYF,1990,0
NPL,GAB,1990,0
NPL,GMB,1990,0
NPL,GEO,1990,0
NPL,DEU,1990,186
NPL,GHA,1990,60
NPL,GIB,1990,0
NPL,GRC,1990,10
NPL,GRL,1990,0
NPL,GRD,1990,0
NPL,GLP,1990,8
NPL,GUM,1990,1
NPL,GTM,1990,0
NPL,GIN,1990,1
NPL,GNB,1990,0
NPL,GUY,1990,0
NPL,HTI,1990,0
NPL,HND,1990,0
NPL,HKG,1990,1
NPL,HUN,1990,8
NPL,ISL,1990,0
NPL,IND,1990,503422
NPL,IDN,1990,401
NPL,IRN,1990,18
NPL,IRQ,1990,0
NPL,IRL,1990,0
NPL,IMN,1990,0
NPL,ISR,1990,0
NPL,ITA,1990,65
NPL,JAM,1990,0
NPL,JPN,1990,541
NPL,JOR,1990,6
NPL,KAZ,1990,0
NPL,KEN,1990,350
NPL,KIR,1990,0
NPL,PRK,1990,5
NPL,KOR,1990,0
NPL,XKX,1990,0
NPL,KWT,1990,983
NPL,KGZ,1990,0
NPL,LAO,1990,2
NPL,LVA,1990,0
NPL,LBN,1990,50
NPL,LSO,1990,0
NPL,LBR,1990,1
NPL,LBY,1990,1
NPL,LIE,1990,0
NPL,LTU,1990,0
NPL,LUX,1990,1
NPL,MAC,1990,8
NPL,MKD,1990,0
NPL,MDG,1990,0
NPL,MWI,1990,0
NPL,MYS,1990,3213
NPL,MDV,1990,170
NPL,MLI,1990,0
NPL,MLT,1990,0
NPL,MHL,1990,0
NPL,MTQ,1990,6
NPL,MRT,1990,0
NPL,MUS,1990,0
NPL,MYT,1990,0
NPL,MEX,1990,0
NPL,FSM,1990,0
NPL,MDA,1990,0
NPL,MCO,1990,0
NPL,MNG,1990,1
NPL,MNE,1990,0
NPL,MSR,1990,0
NPL,MAR,1990,0
NPL,MOZ,1990,1
NPL,MMR,1990,138
NPL,NAM,1990,0
NPL,NRU,1990,0
NPL,NPL,1990,0
NPL,NLD,1990,0
NPL,ANT,1990,7
NPL,NCL,1990,0
NPL,NZL,1990,67
NPL,NIC,1990,0
NPL,NER,1990,4
NPL,NGA,1990,14
NPL,NIU,1990,0
NPL,NFK,1990,0
NPL,MNP,1990,2
NPL,NOR,1990,53
NPL,OMN,1990,8
NPL,PAK,1990,42997
NPL,PLW,1990,0
NPL,PAN,1990,0
NPL,PNG,1990,4
NPL,PRY,1990,0
NPL,PER,1990,0
NPL,PHL,1990,174
NPL,POL,1990,6
NPL,PRT,1990,0
NPL,PRI,1990,43
NPL,QAT,1990,83
NPL,REU,1990,0
NPL,ROU,1990,0
NPL,RUS,1990,0
NPL,RWA,1990,0
NPL,SHN,1990,0
NPL,SPM,1990,0
NPL,WSM,1990,0
NPL,SMR,1990,0
NPL,STP,1990,0
NPL,SAU,1990,12504
NPL,SEN,1990,3
NPL,SRB,1990,0
NPL,SCG,1990,0
NPL,SYC,1990,0
NPL,SLE,1990,10
NPL,SGP,1990,257
NPL,SVK,1990,0
NPL,SVN,1990,0
NPL,SLB,1990,0
NPL,SOM,1990,4
NPL,ZAF,1990,0
NPL,ESP,1990,6
NPL,LKA,1990,556
NPL,KNA,1990,0
NPL,LCA,1990,0
NPL,VCT,1990,0
NPL,SDN,1990,75
NPL,SUR,1990,0
NPL,SWZ,1990,0
NPL,SWE,1990,14
NPL,CHE,1990,60
NPL,SYR,1990,73
NPL,TWN,1990,11
NPL,TJK,1990,0
NPL,TZA,1990,62
NPL,THA,1990,6243
NPL,TLS,1990,0
NPL,TGO,1990,7
NPL,TKL,1990,0
NPL,TON,1990,0
NPL,TTO,1990,2
NPL,TUN,1990,0
NPL,TUR,1990,0
NPL,TKM,1990,0
NPL,TCA,1990,0
NPL,TUV,1990,0
NPL,UGA,1990,12
NPL,UKR,1990,0
NPL,ARE,1990,162
NPL,GBR,1990,0
NPL,USA,1990,2521
NPL,URY,1990,0
NPL,UZB,1990,0
NPL,VUT,1990,0
NPL,VEN,1990,1
NPL,VNM,1990,27
NPL,VIR,1990,8
NPL,VGB,1990,0
NPL,WLF,1990,0
NPL,PSE,1990,0
NPL,YEM,1990,1
NPL,ZMB,1990,0
NPL,ZWE,1990,2
NLD,AFG,1990,5
NLD,ALB,1990,2
NLD,DZA,1990,43
NLD,ASM,1990,14
NLD,AND,1990,82
NLD,AGO,1990,166
NLD,AIA,1990,9
NLD,ATG,1990,18
NLD,ARG,1990,948
NLD,ARM,1990,0
NLD,ABW,1990,2085
NLD,AUS,1990,92016
NLD,AUT,1990,4072
NLD,AZE,1990,0
NLD,BHS,1990,40
NLD,BHR,1990,14
NLD,BGD,1990,4
NLD,BRB,1990,103
NLD,BLR,1990,0
NLD,BEL,1990,65336
NLD,BLZ,1990,0
NLD,BEN,1990,19
NLD,BMU,1990,32
NLD,BTN,1990,10
NLD,BOL,1990,5
NLD,BIH,1990,541
NLD,BWA,1990,182
NLD,BRA,1990,3511
NLD,BRN,1990,249
NLD,BGR,1990,12
NLD,BFA,1990,56
NLD,BDI,1990,0
NLD,KHM,1990,17
NLD,CMR,1990,35
NLD,CAN,1990,154743
NLD,CPV,1990,10
NLD,CYM,1990,17
NLD,CAF,1990,1
NLD,TCD,1990,3
NLD,CHI,1990,0
NLD,CHL,1990,460
NLD,CHN,1990,35
NLD,COL,1990,358
NLD,COM,1990,0
NLD,COD,1990,896
NLD,COG,1990,8
NLD,COK,1990,25
NLD,CRI,1990,240
NLD,CIV,1990,242
NLD,HRV,1990,236
NLD,CUB,1990,78
NLD,CYP,1990,3
NLD,CZE,1990,92
NLD,DNK,1990,2593
NLD,DJI,1990,0
NLD,DMA,1990,4
NLD,DOM,1990,704
NLD,ECU,1990,47
NLD,EGY,1990,943
NLD,SLV,1990,40
NLD,GNQ,1990,1
NLD,ERI,1990,2
NLD,EST,1990,0
NLD,ETH,1990,39
NLD,FRO,1990,34
NLD,FLK,1990,3
NLD,FJI,1990,11
NLD,FIN,1990,386
NLD,FRA,1990,21531
NLD,GUF,1990,54
NLD,PYF,1990,104
NLD,GAB,1990,10
NLD,GMB,1990,19
NLD,GEO,1990,0
NLD,DEU,1990,96774
NLD,GHA,1990,240
NLD,GIB,1990,9
NLD,GRC,1990,4421
NLD,GRL,1990,2
NLD,GRD,1990,26
NLD,GLP,1990,114
NLD,GUM,1990,72
NLD,GTM,1990,80
NLD,GIN,1990,15
NLD,GNB,1990,11
NLD,GUY,1990,1
NLD,HTI,1990,51
NLD,HND,1990,22
NLD,HKG,1990,55
NLD,HUN,1990,698
NLD,ISL,1990,117
NLD,IND,1990,718
NLD,IDN,1990,32
NLD,IRN,1990,29
NLD,IRQ,1990,7
NLD,IRL,1990,1921
NLD,IMN,1990,0
NLD,ISR,1990,759
NLD,ITA,1990,16529
NLD,JAM,1990,1
NLD,JPN,1990,681
NLD,JOR,1990,95
NLD,KAZ,1990,0
NLD,KEN,1990,3
NLD,KIR,1990,0
NLD,PRK,1990,6
NLD,KOR,1990,10
NLD,XKX,1990,0
NLD,KWT,1990,290
NLD,KGZ,1990,0
NLD,LAO,1990,2
NLD,LVA,1990,0
NLD,LBN,1990,613
NLD,LSO,1990,30
NLD,LBR,1990,95
NLD,LBY,1990,44
NLD,LIE,1990,42
NLD,LTU,1990,0
NLD,LUX,1990,2907
NLD,MAC,1990,0
NLD,MKD,1990,444
NLD,MDG,1990,51
NLD,MWI,1990,123
NLD,MYS,1990,1329
NLD,MDV,1990,0
NLD,MLI,1990,21
NLD,MLT,1990,2
NLD,MHL,1990,0
NLD,MTQ,1990,26
NLD,MRT,1990,25
NLD,MUS,1990,102
NLD,MYT,1990,0
NLD,MEX,1990,559
NLD,FSM,1990,3
NLD,MDA,1990,0
NLD,MCO,1990,66
NLD,MNG,1990,0
NLD,MNE,1990,0
NLD,MSR,1990,1
NLD,MAR,1990,4
NLD,MOZ,1990,1077
NLD,MMR,1990,11
NLD,NAM,1990,859
NLD,NRU,1990,6
NLD,NPL,1990,5
NLD,NLD,1990,0
NLD,ANT,1990,5985
NLD,NCL,1990,78
NLD,NZL,1990,26565
NLD,NIC,1990,90
NLD,NER,1990,291
NLD,NGA,1990,506
NLD,NIU,1990,0
NLD,NFK,1990,4
NLD,MNP,1990,7
NLD,NOR,1990,3313
NLD,OMN,1990,850
NLD,PAK,1990,15
NLD,PLW,1990,1
NLD,PAN,1990,91
NLD,PNG,1990,574
NLD,PRY,1990,16
NLD,PER,1990,234
NLD,PHL,1990,100
NLD,POL,1990,634
NLD,PRT,1990,1199
NLD,PRI,1990,174
NLD,QAT,1990,1023
NLD,REU,1990,264
NLD,ROU,1990,68
NLD,RUS,1990,0
NLD,RWA,1990,31
NLD,SHN,1990,0
NLD,SPM,1990,0
NLD,WSM,1990,5
NLD,SMR,1990,0
NLD,STP,1990,0
NLD,SAU,1990,323
NLD,SEN,1990,87
NLD,SRB,1990,0
NLD,SCG,1990,1099
NLD,SYC,1990,16
NLD,SLE,1990,19
NLD,SGP,1990,669
NLD,SVK,1990,16
NLD,SVN,1990,260
NLD,SLB,1990,11
NLD,SOM,1990,3
NLD,ZAF,1990,17765
NLD,ESP,1990,14664
NLD,LKA,1990,0
NLD,KNA,1990,28
NLD,LCA,1990,40
NLD,VCT,1990,10
NLD,SDN,1990,36
NLD,SUR,1990,5472
NLD,SWZ,1990,58
NLD,SWE,1990,3712
NLD,CHE,1990,13169
NLD,SYR,1990,117
NLD,TWN,1990,0
NLD,TJK,1990,0
NLD,TZA,1990,18
NLD,THA,1990,203
NLD,TLS,1990,0
NLD,TGO,1990,472
NLD,TKL,1990,0
NLD,TON,1990,51
NLD,TTO,1990,297
NLD,TUN,1990,44
NLD,TUR,1990,9800
NLD,TKM,1990,0
NLD,TCA,1990,16
NLD,TUV,1990,1
NLD,UGA,1990,188
NLD,UKR,1990,0
NLD,ARE,1990,317
NLD,GBR,1990,29850
NLD,USA,1990,107769
NLD,URY,1990,54
NLD,UZB,1990,0
NLD,VUT,1990,7
NLD,VEN,1990,688
NLD,VNM,1990,7
NLD,VIR,1990,227
NLD,VGB,1990,11
NLD,WLF,1990,3
NLD,PSE,1990,118
NLD,YEM,1990,74
NLD,ZMB,1990,178
NLD,ZWE,1990,1173
ANT,AFG,1990,0
ANT,ALB,1990,0
ANT,DZA,1990,0
ANT,ASM,1990,0
ANT,AND,1990,0
ANT,AGO,1990,2
ANT,AIA,1990,12
ANT,ATG,1990,45
ANT,ARG,1990,0
ANT,ARM,1990,0
ANT,ABW,1990,2985
ANT,AUS,1990,89
ANT,AUT,1990,0
ANT,AZE,1990,0
ANT,BHS,1990,8
ANT,BHR,1990,0
ANT,BGD,1990,0
ANT,BRB,1990,14
ANT,BLR,1990,0
ANT,BEL,1990,0
ANT,BLZ,1990,0
ANT,BEN,1990,0
ANT,BMU,1990,0
ANT,BTN,1990,0
ANT,BOL,1990,0
ANT,BIH,1990,25
ANT,BWA,1990,28
ANT,BRA,1990,18
ANT,BRN,1990,0
ANT,BGR,1990,0
ANT,BFA,1990,0
ANT,BDI,1990,0
ANT,KHM,1990,0
ANT,CMR,1990,5
ANT,CAN,1990,1113
ANT,CPV,1990,0
ANT,CYM,1990,6
ANT,CAF,1990,0
ANT,TCD,1990,0
ANT,CHI,1990,0
ANT,CHL,1990,25
ANT,CHN,1990,0
ANT,COL,1990,43
ANT,COM,1990,0
ANT,COD,1990,0
ANT,COG,1990,0
ANT,COK,1990,0
ANT,CRI,1990,43
ANT,CIV,1990,0
ANT,HRV,1990,0
ANT,CUB,1990,30
ANT,CYP,1990,0
ANT,CZE,1990,0
ANT,DNK,1990,24
ANT,DJI,1990,0
ANT,DMA,1990,82
ANT,DOM,1990,220
ANT,ECU,1990,4
ANT,EGY,1990,0
ANT,SLV,1990,0
ANT,GNQ,1990,0
ANT,ERI,1990,0
ANT,EST,1990,0
ANT,ETH,1990,0
ANT,FRO,1990,0
ANT,FLK,1990,0
ANT,FJI,1990,0
ANT,FIN,1990,16
ANT,FRA,1990,633
ANT,GUF,1990,14
ANT,PYF,1990,0
ANT,GAB,1990,0
ANT,GMB,1990,0
ANT,GEO,1990,0
ANT,DEU,1990,5
ANT,GHA,1990,0
ANT,GIB,1990,0
ANT,GRC,1990,0
ANT,GRL,1990,0
ANT,GRD,1990,9
ANT,GLP,1990,2521
ANT,GUM,1990,0
ANT,GTM,1990,2
ANT,GIN,1990,0
ANT,GNB,1990,0
ANT,GUY,1990,38
ANT,HTI,1990,18
ANT,HND,1990,7
ANT,HKG,1990,0
ANT,HUN,1990,9
ANT,ISL,1990,4
ANT,IND,1990,2
ANT,IDN,1990,0
ANT,IRN,1990,0
ANT,IRQ,1990,0
ANT,IRL,1990,44
ANT,IMN,1990,0
ANT,ISR,1990,5
ANT,ITA,1990,0
ANT,JAM,1990,0
ANT,JPN,1990,0
ANT,JOR,1990,0
ANT,KAZ,1990,0
ANT,KEN,1990,28
ANT,KIR,1990,0
ANT,PRK,1990,0
ANT,KOR,1990,0
ANT,XKX,1990,0
ANT,KWT,1990,0
ANT,KGZ,1990,0
ANT,LAO,1990,0
ANT,LVA,1990,0
ANT,LBN,1990,0
ANT,LSO,1990,118
ANT,LBR,1990,6
ANT,LBY,1990,0
ANT,LIE,1990,0
ANT,LTU,1990,0
ANT,LUX,1990,140
ANT,MAC,1990,0
ANT,MKD,1990,128
ANT,MDG,1990,0
ANT,MWI,1990,13
ANT,MYS,1990,0
ANT,MDV,1990,0
ANT,MLI,1990,0
ANT,MLT,1990,0
ANT,MHL,1990,0
ANT,MTQ,1990,20
